Cod_setor,Cod_Grandes Regiġes,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
270880805000003,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,298,1349,4,53,3,72,309,32,189785,46,542,22,206496,45,159,42,110646,2,480,179462,71,
270880805000004,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,410,1421,3,47,3,57,554,25,362139,44,619,19,364366,6,345,98,263888,23,559,48,307342,21
270880805000005,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,225,722,3,21,2,32,750,36,1362806,13,927,65,1521200,98,465,41,840630,41,805,93,1182201,74
270880805000006,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,259,941,3,63,3,44,435,17,410522,64,503,17,440587,55,229,68,207941,4,394,41,292305,73
270880805000007,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,277,1091,3,94,3,7,333,96,93471,36,436,35,77375,29,189,31,72100,2,356,76252,55,
270880805000008,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,387,1387,3,58,2,52,569,58,678958,36,697,55,742440,59,320,29,335631,570,43,455260,85,
270880805000009,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,303,1197,3,95,3,78,276,75,60575,88,306,4,58013,42,132,31,46228,85,290,15,55602,1
270880805000010,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),7,0,91,310,3,41,1,78,363,82,99911,81,459,83,81878,76,220,35,81445,99,384,83,78927,35
270880805000011,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,217,820,3,78,3,39,325,18,130666,69,500,46,113254,34,173,5,88065,88,437,28,106676,25
270880805000012,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,133,439,3,3,2,29,364,3,79217,94,407,16,71018,37,219,13,67924,98,346,37,63271,61
270880805000013,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,293,1141,3,89,3,35,256,77,89506,3,361,7,88124,16,157,66,59951,43,314,97,70244,
270880805000014,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,153,562,3,67,2,92,747,37,16317556,1,907,52,19695644,41,344,2,5559883,1,597,78,9524470,28
270880805000015,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,64,264,4,13,4,94,434,88,578475,3,506,4,638210,44,210,34,224622,17,412,95,358558,28
270880805000016,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,203,730,3,6,3,8,236,58,95401,28,406,99,94759,56,148,55,71078,21,380,55,93890,56
270880805000017,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,182,758,4,16,4,56,380,1,136546,84,449,1,130303,1,209,31,96159,12,392,87,108412,51
270880805000018,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,176,659,3,74,3,63,447,71,141864,95,518,4,127523,98,254,91,151791,5,454,3,180028,83
270880805000019,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,298,1163,3,9,2,67,265,104463,23,509,48,76098,55,128,26,62159,9,473,12,66145,52,
270880805000020,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),7,5,68,282,4,15,3,65,211,9,60525,65,400,25,38321,16,99,79,39417,6,387,32,41664,5
270880805000021,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,27,101,3,74,3,28,282,41,55894,94,363,1,41901,19,174,52,57030,13,340,74,54652,59
270880805000022,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,180,604,3,36,2,63,405,44,721655,14,593,33,946427,37,223,39,301321,7,431,84,493178,85
270880805000023,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,134,487,3,63,2,9,198,77,73433,73,309,71,80138,61,99,68,42350,26,302,71,67334,48
270880805000024,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,332,1306,3,93,3,23,301,37,123760,99,370,57,126545,44,151,34,74975,23,323,3,104633,65
270880805000025,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,161,633,3,93,4,31,386,26,239269,63,414,59,245111,52,218,83,147867,37,368,82,194051,83
270880805000026,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,138,455,3,3,2,37,455,4,1473306,75,1141,73,2939301,13,214,55,585964,33,880,77,1831864,99
270880805000027,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,158,588,3,72,3,7,499,84,403913,3,669,28,427632,37,297,55,248126,44,621,57,317220,2
270880805000028,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,78,270,3,46,2,43,408,56,96326,53,497,94,72523,68,246,1,89654,23,452,51,71299,16
270880805000029,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,15,55,3,67,5,52,417,33,42863,81,481,54,16514,1,188,26,60939,13,481,11,12128,1
270880805000030,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,202,803,3,98,2,86,344,38,113295,31,382,22,111269,66,199,21,73474,85,333,38,78243,86
270880805000031,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,84,313,3,73,3,65,222,12,87488,11,518,28,49593,81,125,81,56863,32,466,78,51737,97
270880805000032,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,244,917,3,76,3,58,276,45,84972,48,366,6,79604,2,141,2,58771,19,365,28,70230,43
270880805000033,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,301,1118,3,71,2,66,298,64,82920,19,412,35,67534,41,173,56,70370,49,377,12,76152,46
270880805000034,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,159,614,3,86,3,51,608,81,6061407,26,624,52,6208970,86,297,24,2119653,57,544,1,3751280,32
270880805000035,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,263,1076,4,9,4,27,277,14,82851,4,362,63,77380,75,155,7,55387,6,303,44,63133,7
270880805000036,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,288,1116,3,88,3,85,418,67,208452,57,504,5,207883,18,209,69,145799,42,493,28,203254,11
270880805000037,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,280,986,3,52,2,81,645,32,1064117,53,708,58,1123847,39,343,14,551640,22,607,44,816570,41
270880805000038,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),1,0,205,709,3,46,2,66,340,58,181374,27,591,68,166400,73,198,26,136072,18,545,69,185184,11
270880805000039,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,102,407,3,99,3,53,340,75,72090,92,434,45,50941,47,178,62,69772,79,410,95,65016,27
270880805000040,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),5,0,97,393,4,5,3,53,435,37,132278,3,469,23,126614,11,234,72,118553,76,418,1,134606,39
270880805000041,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,206,758,3,68,2,81,476,5,195893,87,500,81,193701,94,251,22,131451,43,433,16,147888,59
270880805000042,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2708808,SO SEBASTIO,270880805,SO SEBASTIO,27088080500,SO SEBASTIO,2708808000,SO SEBASTIO (todos os setores),8,0,100,359,3,59,2,3,294,9,73162,67,367,61,64314,95,170,58,56424,16,298,3,60621,54
270890705000001,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,311,1181,3,8,3,52,708,58,576299,82,834,73,573587,83,370,59,346332,72,718,84,421594,44
270890705000002,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,415,1553,3,74,3,4,660,64,377275,721,49,368097,98,340,61,230549,2,616,22,247289,2,
270890705000003,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,307,1285,4,19,2,94,801,14,498140,6,878,39,478246,79,369,58,422754,33,783,47,572235,12
270890705000004,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,329,1073,3,26,2,34,1123,67,2346427,47,1177,35,2395475,66,626,3,1297763,53,966,92,1675458,91
270890705000005,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,256,841,3,29,2,81,624,56,716036,69,986,96,774197,96,329,62,390426,39,841,5,566702,54
270890705000006,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),8,0,165,674,4,8,4,82,575,86,970564,16,719,83,1110636,53,288,73,821570,16,759,4,1807921,9
270890705000007,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),6,0,143,688,4,81,3,1,584,69,22560,29,597,21,15510,89,164,77,73062,6,581,14,15374,
270890705000008,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),8,0,33,158,4,79,6,86,265,67,76579,17,350,68,71050,89,151,13,61924,57,405,17,63108,19
270890705000009,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),3,0,371,1401,3,78,2,82,801,89,546886,2,923,92,517272,67,434,73,383323,74,821,99,406504,4
270890705000010,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),3,0,257,932,3,63,3,11,1242,56,12677041,71,1341,76,13559686,19,678,83,7696789,82,1133,3,12344521,95
270890705000011,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),3,0,153,518,3,39,2,13,1052,81,938114,6,1118,61,923036,71,527,5,673529,99,962,92,811411,8
270890705000012,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,276,1046,3,79,3,22,727,61,462877,78,800,8,450950,48,361,1,345571,6,728,8,429776,8
270890705000013,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),3,0,339,1352,3,99,3,53,980,64,1096124,7,1004,34,1098820,61,448,6,647288,32,846,56,884993,36
270890705000014,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,117,457,3,91,2,79,490,43,212957,57,667,21,171286,24,231,82,137258,7,586,65,139204,23
270890705000015,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,1,172,687,3,99,4,72,242,72,64450,58,359,89,53299,44,127,6,45801,9,347,77,48620,89
270890705000016,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),1,0,109,466,4,28,6,18,463,33,666605,35,655,88,819327,39,189,8,275280,7,611,26,634958,4
270890705000017,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2708907,SATUBA,270890705,SATUBA,27089070500,SATUBA,2708907000,SATUBA (todos os setores),5,0,70,291,4,16,3,55,440,6,194377,39,531,1,186095,6,198,15,106930,92,430,92,132488,99
270895605000001,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),1,0,392,1459,3,72,4,28,400,7,257991,29,506,69,272577,1,231,28,163062,27,512,16,217340,52
270895605000002,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),1,0,354,1325,3,74,4,43,339,8,134858,24,391,82,135122,42,191,5,88422,32,354,9,105953,61
270895605000003,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),1,0,308,1108,3,6,3,62,433,31,190576,95,546,97,178347,44,260,72,214276,21,503,43,291739,89
270895605000004,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,256,1160,4,53,5,17,333,45,107834,89,422,58,98949,39,188,39,77741,2,350,38,87851,52
270895605000005,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,282,1399,4,96,7,66,357,16,129822,26,406,12,127726,33,206,77,90058,84,378,38,99888,53
270895605000006,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,406,2106,5,19,7,6,319,73,309233,32,387,49,348632,9,148,7,113359,46,319,58,189127,95
270895605000007,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,285,1194,4,19,4,91,235,29,88716,22,399,15,85072,13,139,94,54254,83,312,36,67274,32
270895605000008,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,138,571,4,14,4,18,279,84,119486,419,76,120507,4,164,1,77672,57,348,4,100886,39,
270895605000009,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,154,630,4,9,5,23,451,87,618867,85,556,7,704770,98,243,94,263951,1,449,5,394235,34
270895605000010,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),5,0,189,834,4,41,6,56,387,8,132450,61,481,3,119255,15,223,38,95989,79,409,32,99793,71
270895605000011,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,11,68,6,18,10,76,37,27,4721,82,136,67,3233,33,35,65,9923,3,184,73,25277,82
270895605000012,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,154,659,4,28,5,42,223,92,124666,51,313,48,146655,63,134,25,64731,16,272,49,93837,27
270895605000013,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,107,448,4,19,5,1,291,3,212731,19,510,97,261711,17,147,14,97941,68,399,37,165616,78
270895605000014,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2708956,SENADOR RUI PALMEIRA,270895605,SENADOR RUI PALMEIRA,27089560500,SENADOR RUI PALMEIRA,2708956000,SENADOR RUI PALMEIRA (todos os setores),8,0,3,11,3,67,2,33,520,140700,520,140700,225,95957,56,375,105223,6,,,,,,
270900405000001,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),1,0,363,1192,3,28,2,62,474,79,230876,37,555,97,225200,15,281,45,156167,3,483,24,170645,48
270900405000002,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),1,0,301,946,3,14,2,33,497,47,441745,98,578,14,466838,55,303,48,284653,29,503,3,371630,22
270900405000003,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),8,0,163,568,3,48,3,5,388,7,289761,54,490,36,316182,48,239,55,239869,72,433,65,350453,28
270900405000004,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),5,0,181,653,3,61,3,9,385,64,115857,81,481,38,98413,4,234,63,119372,8,430,68,134734,71
270900405000005,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),8,0,151,555,3,68,4,13,351,14,567372,44,441,85,674757,91,203,43,282008,31,405,1,480744,68
270900405000006,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),8,0,139,495,3,56,3,62,208,71,84471,88,420,43,81100,57,138,26,66616,62,395,45,88982,9
270900405000007,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,12,RM Agreste,2709004,TANQUE D'ARCA,270900405,TANQUE D'ARCA,27090040500,TANQUE D'ARCA,2709004000,TANQUE D'ARCA (todos os setores),4,0,66,222,3,36,2,91,416,8,267991,45,458,48,275811,2,232,1,140622,89,371,63,173652,7
